rank,Video,Video views,Likes,Dislikes,Category,published,Category_encoded
625,"Creepy Nuts｢Otonoke｣ × Anime""DAN DA DAN"" Collaboration Music Video",0.00036352966242294275,0.0016706542327352076,,Music,2024,7
626,Seleccion Argentina 2010 Waving Flag,0.00017492794408913064,3.585568270030159e-05,0.0003650823962885162,Sports,2009,13
627,Stupid peoples🙄 #shorts #motovlog #vlogger #viral #viralvideo #trending #trendingshorts #biker,0.003517777914784477,0.027630663689812197,,People & Blogs,2023,10
628,1 Second of every  'It's Always Sunny In  Philadelphia' episode,0.00020987941528629152,0.001065159116400736,0.001786095415688433,People & Blogs,2017,10
629,Evie's first sip of Coke,0.0003136721202884066,0.00020426259918721718,0.00925062625672594,People & Blogs,2017,10
630,Salmo 121,5.6372572114746205e-05,0.00015312379749538716,,Music,2024,7
631,Prison can chat through the toilet #happy #funny #movie #comedy,0.002295147015866572,0.03899524949342875,,Film & Animation,2025,4
632,"Pop Smoke - Snitching (Audio) ft. Quavo, Future",0.0005445088262238845,0.002460177008679011,0.008256478808371059,Music,2020,7
633,Ottawa cyclist struck by car!,0.00020388348017018676,0.0001149497624296549,0.0014715628896552497,People & Blogs,2017,10
634,Cat and Dog (a love story),0.000328302073687005,2.6852372543289267e-05,0.0015501960211635455,Pets & Animals,2007,11
635,"I P’ ME, TU P’ TE",0.00017711183833941203,0.000583256940246651,,Music,2024,7
636,Kevin Hart and Dwayne Johnson weigh in on Colin Kaepernick's situation | The Undefeated Roundtable,5.4042372221683714e-05,9.361191735753567e-05,0.0035160243088709405,Sports,2019,13
637,Gardening Skills,7.98853244765171e-05,0.0002066034598280404,0.0020669280282180607,Comedy,2017,1
638,Пронько. Экономика: Набиуллина ответила на вопросы «Царьграда»,0.00029665408616311943,0.00023561662680901261,0.0013648464968939913,News & Politics,2017,8
639,"21 Lil Harold, 21 Savage - Ain't On None (Official Music Video)",5.481131680561147e-05,0.0003188072126598065,,Music,2023,7
640,Dexter Saves The Police Department | Dexter S6.E11,0.0024654761062802674,0.02483139951234471,,Film & Animation,2024,4
641,Releasing a stranded octopus and it thanked me,0.0018302758024776693,0.0025126437986190005,0.0175801215443547,Pets & Animals,2013,11
642,Patrick Wasserziehr lässt seinen Kaffee umrühren,0.0001863956797012726,0.00021425627346150086,0.043141505936801425,People & Blogs,2017,10
643,Zapowiedź pociągu,9.147874854795849e-05,0.000154091653337266,0.002156794464227542,People & Blogs,2018,10
644,Emkal - Oublie-moi (Clip officiel),0.001658317190969533,0.004794847873769269,,Music,2022,7
645,Not Thanos and Tuco 😂😂😭💀 #shorts #comedy #funny #breakingbad #avengers @AlternativeCutsStudios,0.002395264517013231,0.024333516460661928,,Music,2024,7
646,counting to Jay-Z and back,7.635459362531041e-05,0.00014202721772686947,0.0015782792824165083,Music,2017,7
647,BACILOS LA CARA DE LA LUNA,0.0003203745375584835,5.712600294624321e-05,0.0004998820503027376,Music,2008,7
648,Soweto,0.00015839479557535696,0.0004231105608287943,,Music,2023,7
649,#фильм #фильмы #кухня,0.0037813263021916174,0.025605751710673946,,People & Blogs,2023,10
650,Bird karma,0.0001954794580234221,0.0005421343211044973,0.004734837847249525,People & Blogs,2017,10
651,In Flames - Trigger,0.001275047873481844,0.0006687658784628757,0.003982206445670123,Music,2006,7
652,"The Room - 'I Did Not Hit Her!' - 'Oh, Hi Mark!' - 🍆 See Film 👑THE DIANA CLONE 🌹on Amazon 👸",0.00038580920177275403,0.0004467217417155591,0.003572190831376866,Comedy,2016,1
653,Amazing gifts for her birthday party 🥳🎉#diy #gift #happy #shorts #trending,0.013805389915152044,0.040623475627049044,,People & Blogs,2024,10
654,"Bankroll Freddie, Megan Thee Stallion - Pop It (Official Video)",3.9339266001694796e-05,0.00041782111611154954,0.0013255299311398434,Music,2021,7
655,YOLUNDA BABA,3.665658863103444e-05,0.00014828451828599303,,Music,2023,7
656,A child with supernatural gift . Just watch him carefully.  #agt #americagottalent #globaltalent,0.012880001532085813,0.024805897636324972,,People & Blogs,2024,10
657,Potter Payper - Love Me How,7.180644294925236e-05,0.0002560991574162156,,Music,2024,7
658,Z Beta,0.00022280944372685618,0.0002798678962307282,,Music,2025,7
659,This has got to be Rip’s unluckiest day ever.,0.0021627735493631346,0.0278645021628652,,Film & Animation,2024,4
660,Young Tmo x Mad Jim x Lil Bobey - The Race Freestyle,7.410838966495108e-05,0.00014659639763155323,5.616652250592556e-05,Entertainment,2017,3
661,Το ποιο απίστευτο βίντεο που έχετε δει ποτέ!!! The most INCREDIBLE VIDEO EVER !!! WWW.BYTHEWAY.GR,0.0005063157229038933,3.716116267306838e-05,0.01959649970231743,Sports,2008,13
662,Triste Verano,0.00014188394416371903,0.0008345168184534726,,Music,2023,7
663,La Diabla,8.129385990800978e-05,0.00038210048306360313,,Music,2023,7
664,Drake's Security Oversteps Their Boundary,0.0001909021378507344,0.00015267363198753656,0.005128003504791004,Autos & Vehicles,2017,0
665,Mr Fish Finger With 309 Votes,5.686219204246664e-05,0.00014823950173520797,0.0007245481403264398,People & Blogs,2017,10
666,Creative Labs Keyboard Drum Demonstration. The best keyboard drummer ever! Maybe best drummer ever!,0.00010264333520298099,0.00019321103596948454,0.0003875490052908864,Music,2009,7
667,This Dog Owner Faced Backlash for This...👹,0.0024157720476227617,0.025420801211773522,,Entertainment,2024,3
668,Pop Smoke - Something Special (Audio),0.0002327731939839792,0.0014052591575818766,0.002072544680468653,Music,2020,7
669,C•U•N•T•S • Game of Thrones • Season 7 Episode 6 Preview •  Friends Parody,0.00012756416483661166,0.0005514302388416125,0.0017411621976836924,Comedy,2017,1
670,Mission Impossible: Toddler Edition,6.729815216125889e-05,0.00011193365352705576,0.004139472708686714,Comedy,2018,1
671,Pouring water down a 50 meter well.,9.530758860032247e-05,0.00015713027051525764,0.0019265117219532469,People & Blogs,2018,10
672,Potter Payper - Nothing's Free ft. Suspect OTB,2.415661936590982e-05,0.00020365487575161885,0.0007863313150829579,Music,2021,7
673,Supernova,0.004141994757706937,0.0027756079800299377,,Music,2024,7
674,#memes #memesvideo,0.0021744613543189587,0.026939704651812287,,People & Blogs,2023,10
675,Eddy Court - Scoop & Boolin,1.0887094637346875e-05,1.3009783176882813e-05,2.808326125296278e-05,Music,2017,7
676,Zebra Drowning a Lion,0.004647354301456913,0.0004351524881637983,0.013468732096920951,Autos & Vehicles,2009,0
677,66 year old Bodybuilder William Reed sees color for first time,0.0003484934741498165,0.0007243613186824268,0.002684759775783242,People & Blogs,2017,10
678,Now United - All Night Long (Official Music Video),0.0005741053276314044,0.0014671794231867288,,Music,2022,7
679,Red Suit || Official HD Video || Latest Punjabi Songs || RK Ramme,0.00015811959435584597,4.06049288081256e-05,0.00034261578728614594,Music,2017,7
680,Blueface - Finesse the Beat,0.0004788009461485124,0.0023973564120584575,0.020905179676705497,Music,2020,7
681,"I didn’t choose this life, this life chose me #bodybuilding #gym",0.0027592434813161967,0.02143872716242854,,Sports,2024,13
682,Parenting life hack to keep your kids busy!! 🤯,0.007045743161726945,0.013354204806939319,,People & Blogs,2024,10
683,When you and your mates go snow boarding for the first time.,0.00011437649796246485,0.00012424568016677012,0.001291830017636288,People & Blogs,2018,10
684,"Lisa Simpson calls Donald Trump Presidency, Increased Debt",0.0007718710022231281,0.0001350271440797924,0.0019658282877073946,Comedy,2011,1
685,POV: That cheater in game,0.002521195800918094,0.027326441839606752,,Gaming,2024,5
686,Rất chuyển nghiệp #giaitri #tienich #xuhuong #shorts #chau23__,0.006552115253537677,0.018884217971579433,,People & Blogs,2024,10
687,Calboy - Unjudge Me (Official Video) ft. Moneybagg Yo,6.797897737578716e-05,0.0007567507269722786,0.001847878590444951,Music,2019,7
688,Perfect Imitation Moment . . . #edit #trollface #troll,0.01308304245669105,0.04066673653235348,,Entertainment,2025,3
689,Jeopardy: What is a threesome?,0.0004266706267949072,0.00016246473178328744,0.0007076981835746621,Comedy,2011,1
690,It happens only in India !!!,0.0004670071535976046,0.0002372822391880599,0.0010952471888655486,Entertainment,2011,3
691,Garth Brooks - The Dance - Kick Cancer's ASS!,0.0005660995989255302,4.68172128164641e-05,0.0005054987025533301,Entertainment,2014,3
692,JADE - Angel Of My Dreams (S.A.D. - Slow. Angelic. Dramatic. - Live Version) Official Video,0.000156113007883507,0.0018732737278187698,,Music,2024,7
693,ТРЯСИ,3.4518663063923304e-05,0.00023158764551374958,,Music,2024,7
694,This Mama Cat’s Reaction is Everything 😭,0.0026270123497387217,0.03244644425969652,,Entertainment,2024,3
695,burgle HD,0.0001743308093675502,0.00020928194459975154,0.005622268902843149,People & Blogs,2016,10
696,오르골 Life Is Still Going On,7.815638274173139e-05,0.001831723451444158,0.0008874310555936239,Music,2021,7
697,Man destroys yellow jacket nest with bare hands ORIGINAL,0.00024603554087829297,0.0002134234672719772,0.0026791431235326495,Comedy,2017,1
698,"KAMILLA - Нет любви (Премьера клипа, 2017)",0.00018558427899136037,6.662449516189122e-05,0.008245245503869873,People & Blogs,2017,10
699,"""get in the bag"" cat instantly regrets getting in the bag",0.0004200523581774111,0.0014895751572022971,0.007256714707765583,People & Blogs,2017,10
700,Two passengers are leaving the toilet on a Virgin Atlantic flight #smilehighclub,0.00039649058273491706,0.0005002914371497824,0.0031846418260859793,Travel & Events,2017,14
701,In the Halls of the Trumpen President,0.00034249127751872843,0.0006209357932537476,0.003066692128823536,People & Blogs,2016,10
702,Bruce Lee VS japanese school,0.003364508092863032,0.0005684464950383658,0.0,Film & Animation,2007,4
703,ScarLip feat. NLE Choppa - Blick (Official Remix Video),0.0001306280310218666,0.0011705878783393503,,Music,2024,7
704,Why Track & Field’s False Start Rule is COMPLETELY Unfair,0.002959660525703664,0.018893874021722826,,People & Blogs,2024,10
705,I Hate When People Park Like This 😂 #cars #car #bmw,0.004542315249533361,0.029051070916733247,,Autos & Vehicles,2024,0
706,Mark Cuban beats Mr. Wonderful crazy offer🤯  #motivation #sharktank #success #entrepreneurship,0.003729922624015833,0.04072987224482953,,People & Blogs,2024,10
707,Darell - Booty Call (Official Video) ft. Kevvo,0.0003836639456515161,0.001615036284240264,0.012204985340537626,Music,2020,7
708,Eurovision 2017 man shows his butt during Jamala performance,0.00011706009165239105,0.00019784774070034588,0.0075824805382999514,Entertainment,2017,3
709,沖縄県警、DQNをはねる,0.00010376490998438424,0.00014601118247134742,0.004549488322979971,People & Blogs,2017,10
710,Sauce Boy Freestyle 5,2.3535049463906652e-05,0.00048154204374780427,0.0006402983565675514,Music,2021,7
711,Супер герои сервиса Nissan — Тайро,0.00028661916844301523,5.658580433682248e-05,0.00997517439705238,People & Blogs,2017,10
712,Anas - Hania (Clip Officiel),0.00017673248216334915,0.0012971294025961586,0.015052628031588052,Music,2021,7
713,Deaf car sees its owner and its very cute #catlover #cutecat #cuteanimals #shorts,0.0021991732631599747,0.03271809663540898,,People & Blogs,2024,10
714,Brandon Lake - Hard Fought Hallelujah (Music Video),0.00030192078386348335,0.0017133974477056236,,Music,2024,7
715,A Nossa Praia é Amar,0.0002541631400465255,0.0002258255270132617,,Music,2025,7
716,Dogs Charge Police Officer Meridian Idaho David Gomez,0.000340011717585332,0.00024466495351680996,0.0014659462374046572,Nonprofits & Activism,2016,9
717,The Most Loving Cat In The World,0.0005142156167345616,9.719073314494808e-05,0.0004156322665438492,People & Blogs,2015,10
718,Russian daughter congratulates Trump / Русская дочка поздравляет Трампа,0.00040926575321955267,0.0006807852975224871,0.06082834387391739,People & Blogs,2016,10
719,同婚_釋昭慧法師vs基督教 20161124,4.723121839872567e-05,0.00010909761082759687,0.0019489783309556172,News & Politics,2016,8
720,Feel It,5.2657202931470274e-05,0.00013680529783580231,0.00033138248278496085,Music,2020,7
721,Moje Bivse Zene,0.0001121041789030287,0.00010515866263390399,,Music,2022,7
722,Snow day in Raleigh,0.00014377446352905002,0.00017734270181775033,0.0029936756495658324,People & Blogs,2017,10
723,Violet Chachki Fall Reveal,8.814563721842064e-05,0.0001359049668201011,0.0003706990485391087,People & Blogs,2015,10
724,Sharon stops a Koala fight in Portland.,0.0001887280176726221,0.0003589169594092964,0.006094067691892924,People & Blogs,2017,10
725,Killing spawn peekers can be hard sometimes,0.00010010818523412286,0.0002629641814109375,0.000606598443063996,People & Blogs,2017,10
726,Chopsticks!!!,0.00019619693600858446,0.00021358102519972494,0.0013086799743880656,Music,2006,7
727,Землетрясение на Байкале 16.03.2018,5.9324952789322425e-05,0.0001240881222390224,0.009767358263780456,People & Blogs,2018,10
728,"Rels B, Duki - OTRO CHEKE (Audio) ft. The Rudeboyz",3.082650730204896e-05,0.0006455598465331763,0.0013367632356410285,Music,2019,7
729,Camilo - La Difícil (Official Video),9.897179662458831e-05,0.004017929732045284,0.010042574224059492,Music,2019,7
730,Mertesacker felt for Cringe Handshake !!,5.286047308861185e-05,0.00010187245442659447,0.012541984475573179,Comedy,2017,1
731,Grand Theft Cow,0.0009968093610443144,0.0012606659964602587,0.0,Comedy,2017,1
732,Homer At Shooting Range  #thesimpsons #simpsons #shorts,0.002206986717539898,0.026116486987605863,,Film & Animation,2024,4
733,The way he trusted her blindly #trending #aesthetic #shorts #song #kdrama #cdrama #rose_petal_edits,0.0028595983091527113,0.027881675976989703,,People & Blogs,2024,10
734,#foryou,0.002377833375618922,0.021048141059541954,,Gaming,2024,5
735,Heureuse,3.01039895609244e-05,0.00015172828442105025,,Music,2025,7
736,Are you ready for this?,0.00017658358028264817,0.0002234171415462609,0.003617124049381606,People & Blogs,2017,10
737,Zivot Skup,0.00027003042989377985,0.00023586421783833043,,Music,2022,7
738,#starman #starmanmeme #superman,0.0040594295048175565,0.02790060543659482,,Entertainment,2024,3
739,Tim Bengel Sand Artist Hoax,8.888037254975656e-05,0.00015778301050164105,0.010357106750092673,News & Politics,2017,8
740,I AM THE LAW!,0.00014603166332059962,9.752835727583602e-05,0.00033138248278496085,Comedy,2009,1
741,Only,0.00012738181730270704,0.00012631644150288296,,Music,2024,7
742,Vitalik Buterin: This is time to go all in. Ethereum will hit $13K in the end of Month. ETH News!,0.0002774472707514663,0.0004934039048796681,0.0018647285471967286,Music,2021,7
743,8 Rules of Fight Club Trailer,0.00019967650570078106,5.2196690635278966e-05,0.0005448152683074779,Entertainment,2006,3
744,Cat Burns - live more & love more (lyric video),0.0002950083767616486,0.0013676478294009577,,Music,2023,7
745,Safety always first #trucker #flatbed #truckdriver,0.00399912683937157,0.0160923140001653,,People & Blogs,2024,10
746,Trap /tuzak #bushcraft #survival #outdoors #trap #traps,0.004835369880900335,0.014098283374865603,,People & Blogs,2023,10
747,I built a hidden and strange shelter inside a big rock. A safe and comfortable shelter|#shorts,0.003928547500639172,0.013337436141771884,,Entertainment,2025,3
748,Dog Saves Deer... Good Boy Storm,0.0002362107657098242,0.00011618771757624408,0.0011626470158726592,Education,2017,2
749,Smartest Police Dog Ever!,0.0005762611214241996,4.449886045103343e-05,0.00016288291526718414,People & Blogs,2009,10
750,박근혜 대통령 '대국민 담화'의 재구성,0.0001647070135580584,0.00010491107160458615,0.0016737623706765817,News & Politics,2016,8
751,Massimo Pericolo - Straniero (Visual Video) ft. Tedua,6.955733731121781e-05,0.00020896682874425613,,Music,2023,7
752,Gotta make sure we are giving the best service,0.007589722508135045,0.009742977102961674,,People & Blogs,2023,10
753,Impossible By Rukby Graund Match 😮😮😮ll,0.005186206688852691,0.019744326699154213,,People & Blogs,2024,10
754,"The moment their soul said, 'I'm out!' 😂",0.0019983487621389583,0.025262523019213244,,Entertainment,2024,3
755,Do something new #trending #food #siblings #viralvideo #recipe,0.004654044653856656,0.012692416493848127,,Comedy,2024,1
756,baby playing in mother's womb !!!!!,0.0008799082507845488,5.3502170608045754e-05,0.0005672818773098482,Entertainment,2010,3
757,WLIIA: Best Questions Only Game Ever!,0.000264810617195852,0.00032522207114667775,0.0012075802338773996,People & Blogs,2013,10
758,V'OLGA - ЛОВИЛА,0.00016666259159126492,5.1814049953605945e-05,0.0042461891014479725,People & Blogs,2017,10
759,"faire grossir sa poitrine, ses seins how to make big tits boobs",0.0003400541737113165,5.604560572740174e-05,0.0012075802338773996,Film & Animation,2011,4
760,Rube BeauBerg Experiment,4.476815221211459e-05,0.00013669275645883966,0.0027184596892867972,Education,2012,2
761,Not all Hero’s Wears Capes 😂🦸❤️ 🪧,0.002961524319090408,0.029991286596430043,,Sports,2024,13
762,Générique de Fin - Nouvelle École,3.446719646515793e-05,0.00011211371973019602,,Music,2024,7
763,I bet this music video was so fun to make #edit #billieeilish #fypシ゚ #music #hmhas #viral #shorts,0.0025363924977826217,0.025674807099578232,,People & Blogs,2024,10
764,مهرجان بريدة للتمور 1438 هجرية,1.7395252223063082e-05,2.6042074629158158e-05,0.0027521596027903525,People & Blogs,2017,10
765,Тосненский штаб о закрытии. Обращение к Навальному.,5.8859309882391794e-05,6.239293938809542e-05,0.09248941261050762,People & Blogs,2018,10
766,AmagezaGautengSavingCalf_Short,0.0003648138838740348,0.0004997962550911468,0.0005841318340616259,Sports,2011,13
767,Көзмоншағым (Remix),0.00012330389112990886,4.783008520912799e-05,,Music,2022,7
768,Bana Sor,7.845708818080861e-05,7.240912193777165e-05,,Music,2024,7
769,When your best friend suddenly leaves you #edit #movie,0.005582520421969299,0.052647936540348425,,People & Blogs,2024,10
770,Yapmaya Devam Edeyim,0.00032066699612416806,0.00046988275709447335,,Music,2025,7
771,Fake lenovo subwoofer,0.00012998294225870653,4.9315631385035026e-05,0.0005223486593051077,Comedy,2013,1
772,Hans Zimmer - Black Hawk Down (Main Theme),0.002871440972064465,0.001274508585826665,0.005650352164096112,Film & Animation,2008,4
773,Stravinsky Firebird SCREAM,0.0003422762479310084,0.0003112894486787012,0.000848114489839476,Entertainment,2017,3
774,Wasp cuts bee in half,0.00013069980936435835,8.960544433766519e-05,0.022393592523112522,People & Blogs,2013,10
775,Supermoto Trailer Jump - Real Life GTA,0.0001362429300432544,0.00010182743787580942,0.0015052628031588051,People & Blogs,2018,10
776,VTEC SOUND,0.0002130251393259626,4.380110391386497e-05,0.0006178317475651812,Autos & Vehicles,2006,0
777,Superman goes to the gym 😆 #clark #clarkkent #superman #dc #dceu #comic,0.0035170460811308163,0.024680076376880727,,Entertainment,2024,3
778,Service station attempted robbery,4.6052220943329e-05,0.0,4.493321800474045e-05,People & Blogs,2016,10
779,Biometrids Decentralised and Anonymous ID by Facial Recognition,0.0,0.0001424098584085425,0.00045494883229799706,Science & Technology,2018,12
780,Grandma falls into crib,0.0007870855673133402,6.302317109908628e-05,0.003594657440379236,People & Blogs,2016,10
781,Surmeet Mayyar - Destiny|Captab Music|New punjabi,0.00017792888968479702,0.00011542243621289803,0.0002190494377731097,Music,2016,7
782,Ricordi,0.00023187871366062967,0.0008352820998168187,,Music,2022,7
783,Tyler1 screams as loud as he can but it's vocoded to gangsta's paradise,0.001045746002316669,0.007343032239233076,0.0,Entertainment,2021,3
784,Raisa - Tak Berharap Lagi (Official Lyric Video),9.093796746122796e-05,0.0005259508710972676,,Music,2023,7
785,初恋キラー,0.00036098534926142607,0.0015763445588405033,,Music,2024,7
786,How Japan Builds Without Nails,0.00323700287789919,0.019464728902228196,,People & Blogs,2024,10
787,Whiplash,0.004015657086207668,0.002815222544720792,,Music,2024,7
788,Lawyer shoots at innocent homeless man#movie #shorts #film,0.0023871587567875015,0.027096362248544302,,People & Blogs,2024,10
789,Rubi de #LosXvdeRubi abucheada en los Premios MTV Miaw 2017,8.49876955885382e-05,3.896182470447085e-05,0.0029431257793104994,People & Blogs,2017,10
790,【最凶】東海オンエアはゆめまるが一番、天才説でごわす。,0.00016823606449061103,0.0001752044156554599,0.010070657485312454,People & Blogs,2018,10
791,Borat - Throw the Jew Down the Well!!,0.002250382528931521,0.0025542615998197897,0.02906617539681648,Music,2006,7
792,Tunak Tunak Tun sped up every time they say Tunak,0.0006873831587941123,0.0018102280484442912,0.015535660125139012,People & Blogs,2016,10
793,"Red Hot Chili Peppers "" Californication "" ( LIVE )",0.00019444661349092885,9.019065949787098e-05,0.0004156322665438492,Music,2008,7
794,Chuck Norris stops a chainsaw bare handed,0.000987549343983366,0.0012578524620361924,0.010514373013109266,Howto & Style,2011,6
795,"""ПОЖИРАТЕЛЬ"" Фильм о коррупционных действиях Олега Сорокина в Нижнем Новгороде",0.00017083291329003655,0.000744978898941985,0.0009997641006054751,News & Politics,2017,8
796,No i’m sorry for not noticing the disease quick enough…,0.0024454995826852983,0.018847551990964998,,People & Blogs,2024,10
797,Сидит себе такой стареющий Серёжа... (Тарута мультик),0.00014900343941963638,1.5530710020846264e-05,5.0549870255333006e-05,People & Blogs,2017,10
798,canon,0.00016894972447883237,7.128370816814511e-05,0.0017018456319295445,Music,2006,7
799,The JAWS OF DEATH AROUND ME my story,0.00238997109333428,3.87817585013306e-05,0.09284326170229495,Pets & Animals,2007,11
800,Tra Tra Tra,0.0003999139515121414,6.774990893151778e-06,0.001190730277125622,Comedy,2007,1
801,Unknown T - Who said drill’s dead? (Freestyle),0.00010143776448887459,0.000861076583416659,,Music,2022,7
802,Chris Gayle batting☠️🔥🗿 #cricket #chrisgayle #icc #viral #shortsfeed #shorts #video #trending,0.0032692070712174483,0.020005400185432176,,People & Blogs,2025,10
803,Dana RECRUITS A Guy From The Crowd 🫡 #ufc308,0.002331397675062834,0.019586521180377178,,People & Blogs,2024,10
804,Delaware Linemen Help Get The Power On in Puerto Rico,4.368613187902063e-05,0.00012003663266836685,0.0015164961076599903,People & Blogs,2018,10
805,Sparks - The Girl Is Crying In Her Latte (Official Video) - Starring Cate Blanchett,4.975491437676064e-05,0.000300935641998137,,Music,2023,7
806,INSANE team USA sport stacking relay (🎥: @PeterFord) #sportstacking #speedstacking #cupstacking,0.003035578035039163,0.035358429880329806,,Sports,2024,13
807,Дамблдор прогнал Волан-де-Морта из электрички,0.00013169477936719634,0.0006318523068191251,0.0055604857280866305,People & Blogs,2016,10
808,The Carlton Dance,0.0033503219434288614,0.002809617984148052,0.010132440660068971,Comedy,2006,1
809,Do you know what movie this is?,0.002173537093619469,0.031511090367484514,,Film & Animation,2024,4
810,Share with a friend or tag a friend who would look breathtaking in this gown! To order this radiant,0.0047927391960956986,0.04454520499006665,,People & Blogs,2024,10
811,Girl falls from rock climbing but her mother lets ho of rope 😭😭😭#movieclips #aftereffects #edit,0.0033426970980978267,0.03493277588438165,,People & Blogs,2025,10
812,How to accidentally discharge your pistol properly.,0.0001573617983229861,0.00024513762730005314,0.0018366452859437659,People & Blogs,2016,10
813,Beijing Airpocalypse Arrival,0.00018214090391016494,3.353733033487092e-05,0.00246009368575954,People & Blogs,2017,10
814,Flying Scotsman,0.00031459057763254597,0.00038648959676514664,0.005290886420058189,Film & Animation,2017,4
815,Lip Dub - Flagpole Sitta by Harvey Danger,5.905112604871023e-05,6.734475997445221e-05,0.0004774154413003673,Music,2007,7
816,SDM - Jacquemus Bag,6.212644622478829e-05,0.0003134727513917767,,Music,2023,7
817,Jimmy came to the store to buy cough medicine for his baby #funny #baby #funnyshorts #shorts,0.003066325891604226,0.03886238314378664,,Film & Animation,2024,4
818,Nope,0.0004214766237563009,0.0003201352009079658,0.008492378202895945,Pets & Animals,2017,11
819,Guy dresses up as dog's favorite toy ORIGINAL,0.005217458215574218,0.025521053070371853,0.03911436627312656,Entertainment,2016,3
820,"Nanpa Básico, Lia Kali - Peor Que La Policía (Official Video)",6.141828415216207e-05,0.0003485631527287322,,Music,2024,7
821,Thought I was getting a different gay 😭 she still girly 💅,0.002131495907542531,0.024730337355832247,,People & Blogs,2024,10
822,"how to plaster professional craftsmen, quickly and neatly...",0.009735957411068811,0.014647057637210897,,Science & Technology,2025,12
823,Kelly Clarkson - Stronger (lyrics + deutsche Übersetzung),0.0003390059044711814,9.255402841408671e-05,0.0007076981835746621,Music,2012,7
824,И как это называется?,7.637597440818031e-05,2.8653034574691734e-05,0.01762505476235944,People & Blogs,2016,10
825,skyrim irl,0.000671987315209139,0.004525266259392928,0.012025252468518663,Gaming,2017,5
826,mike mo 12 yrs old,0.0001305115057552257,4.3913645290827626e-05,0.0010615472753619931,Sports,2008,13
827,Саянский метеорит.,0.00010024059336803852,3.5563075120198695e-05,0.016922973231035372,People & Blogs,2016,10
828,SWIPE,0.00011076314565745381,0.0003563510160145479,,Music,2022,7
829,"Definition of ""I got you""🥹. #love #wedding #usa #phillipines #canada",0.002485644904201188,0.01978902813408378,,People & Blogs,2024,10
830,nayt - Certe bugie (official video),3.273611665208523e-05,0.00030314145298660503,,Music,2024,7
831,Pop Smoke - Gangstas,0.000989289586989097,0.0028615445754786206,0.007807146628323654,Music,2020,7
832,"Silicon Valley S01E08 Dick Joke ""Mean Jerk Time"" (Full)",0.00010669728435498937,8.735461679841211e-05,0.0007245481403264398,Film & Animation,2014,4
833,Jessie J 'Domino' [HIT SINGLE] Official Lyric Video + Single Cover (Full Song),0.002189027776248458,0.0006564988683739464,0.004375372103211601,Music,2011,7
834,Penn State Dad Surprised with Rose Bowl Tickets,0.00012848506569879326,0.00028707054435633806,0.001898428460700284,People & Blogs,2016,10
835,"Kitty Corliss ""Grinding the Crack""",0.0010874597569759423,0.001063245912992371,0.004864020849013154,Pets & Animals,2011,11
836,Review of Freightliner Engine goes off the rails,0.00011217412460698875,0.00022305700913998041,0.0014490962806528796,Autos & Vehicles,2016,0
837,HAY LUPITA,0.00010650867530610141,0.00018069643485123742,,Music,2024,7
838,The last thing my Nest cam saw...,0.00016163642769818725,5.4695109203849885e-05,0.017473405151593444,Comedy,2017,1
839,Alicia Keys How to Save A Life (the Fray Cover) Radio One Live Lounge,0.00014196534385850225,2.473659465639137e-05,0.004510171757225823,Music,2009,7
840,Billie Jean (Live),0.00018254316806787412,6.223538146034771e-05,0.0003763157007897013,Entertainment,2006,3
841,love 💖 #youtubeshorts #love #aesthetic #shorts,0.002201677410993672,0.03197944256185229,,People & Blogs,2023,10
842,So much love in this shorts #shorts #cat #catlover,0.0020741923550536786,0.024328587148350962,,Pets & Animals,2024,11
843,You fall asleep at your workstation and your boss has to use forced boot up #usa #funny #usacats,0.0022999919012648886,0.021724109586130438,,People & Blogs,2024,10
844,Makes my heart happy 😄 #foryou #motorcycle #motorbike #motorcyclelife #biker,0.0016728077111198443,0.029098405819883738,,People & Blogs,2024,10
845,Best reactions after anesthesia 😂,0.001942131200700019,0.02245457064744424,,Entertainment,2024,3
846,JD Pantoja - Idiota (Official Video),0.0004382713814204754,0.011606122106853805,0.10572786196515428,Music,2020,7
847,Lola and Annie - Road Trip Karaoke,0.0010767217169391741,9.552512076590078e-05,0.0011233304501185113,Comedy,2017,1
848,Mous-K - On part à la guerre (Clip officiel) ft. Bosh,2.1537168024593277e-05,0.00018783155815066968,0.0007526314015794026,Music,2020,7
849,Curb Your Middle Finger,0.0003213041434536907,0.002300863435450678,0.0,People & Blogs,2020,10
850,吳青峰 - （……小王子）（feat. 大橋三重唱）,0.00010891584601749549,5.676587053996272e-05,,Music,2022,7
851,"""I'm Walking Here!""  #fyp #meme #memes #humor",0.004098430343570397,0.04640834999395878,,Music,2024,7
852,Isadora Pompeo - Canção de Paulo (Ao Vivo),0.00010273954872589547,0.0003986440654771133,,Music,2024,7
853,Ferrari car के शीशे पर कमाल की artistry 🎨🖌️#viralart #trending #ferrari,0.0030571513976747574,0.014699681985078634,,People & Blogs,2024,10
854,Easily solve the target and leave in peace. #shorts  #show,0.0029514831398553204,0.018869114918791043,,Film & Animation,2024,4
855,"Preme - DnF (Explicit) ft. Drake, Future",0.00757844796316812,0.005749198750412576,0.054329877219981795,Music,2014,7
856,Brilliant Earth Diamond Jewelry – Real Customer Stories,0.00015763226522629017,0.0001043708729951654,0.001443479628402287,Education,2017,2
